ID,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10
3869,8500.051,12521,78023,1699,7,20,88,6,10,3600
3871,1785,10000,192873,1086,21,15,280,6,12,450
3873,11500.041,13032.9,77156,2384,7,4,114,6,6,3450
3874,4499.985,3358.4,202952,1248,14,24,139,3,8,2000
3875,8092,9790.4,117490,1595,7,27,160,6,8,2100
3876,10115,13630.2,108686,1796,7,20,155,6,13,2250
3877,6783,10084,89129,1396,7,11,384,6,8,1450
3878,15232,11238.6,82561,1390,14,1,54,6,7,6000
3879,20825,16000,17918,1364,8,24,379,6,3,6700
3880,6200.019,4688.9,83956,2261,17,9,240,6,12,2050
3881,6699.938,7915,91691,1397,7,21,270,6,9,2800
3882,1566.674667,1561.4,159861,1598,14,8,94,3,9,1900
3883,8000.013,5525.9,12576,999,14,26,352,6,1,4700
3884,5500.061,5939.7,43213,1242,7,8,275,6,4,2500
3885,8151.5,15500,95182,1599,8,2,0,6,11,2800
3886,8665.027778,7499.2,14155,1591,7,11,350,6,0,9500
3887,8984.5,6513.8,33697,998,7,11,382,6,4,3000
3888,9629.48,12353.3,121051,2359,7,14,133,6,10,2450
3889,2975,4500,131971,1198,14,28,162,6,14,575
3890,7973,7757.9,131031,1598,7,19,23,6,8,4000
3891,5950,5333,110066,1596,7,9,166,6,9,2850
3892,4641,5892.4,63599,1360,17,25,13,6,9,725
3894,3335.433333,3415.9,27566,1598,17,24,76,3,1,8200
3895,8092,7963.7,71484,1390,7,32,189,6,10,2200
3896,6545,3625.5,110120,1308,7,19,298,6,14,2000
3897,2525.255556,4813.3,18374,999,17,32,285,6,1,6500
3898,3565.7,16491.5,9372,1498,7,9,166,6,0,1950
3899,1633.988889,3250.3,1606,1984,7,32,285,6,0,9900
3900,3510.5,3007.6,99304,1598,7,24,251,6,13,1300
3901,4760,3718.6,172486,1595,7,1,54,6,13,1650
3902,4641,6517,100975,1390,7,7,314,6,9,1050
3903,3332,4621.9,145994,1149,7,26,352,6,6,775
3904,15946,14957.7,39373,1496,7,19,9,6,1,5900
3905,8999.97,14800,101047,1120,7,11,383,3,3,4200
3906,3599.988,5843.4,51294,1149,14,26,352,6,9,1300
3907,14637,18494.5,172970,2993,17,2,32,3,10,6100
3908,4879,3451.1,110908,1229,14,24,138,6,10,1850
3909,4499.985,9243.7,133604,1598,14,7,234,6,6,1400
3910,19117.7,13366.1,20685,1968,14,32,272,3,1,7600
3911,12138,15500,161459,1995,8,2,372,3,10,4850
3912,10115,10500,51834,1329,8,31,377,6,6,3250
3913,6399.939,9350.4,208591,1598,17,32,183,3,7,2300
3914,34300,26814.5,7518,2997,7,12,292,6,0,7800
3915,7205.587143,3879.5,11610,1984,0,32,178,6,0,10500
3916,4046,5700,109798,996,7,30,328,6,9,1400
3917,4013.239,10675.5,9312,1968,7,32,183,3,1,8000
3918,9493.16875,12928,544,1968,9,1,56,3,1,15600
3919,7735,8669.9,211757,1968,7,32,278,3,8,3150
3921,7021,7509.7,215565,1968,7,1,54,3,11,2950
3922,4165,6445.8,118781,1364,17,24,76,6,12,1150
3923,2975,9243.7,144464,998,7,31,86,6,11,725
3924,12733,13456.7,104576,1896,7,1,54,3,9,3150
3926,2999.99,9000,106001,1364,7,24,76,6,13,1300
3927,4899.944,5956.6,74055,1596,7,9,166,6,13,1150
3928,3500.028,12605,117487,1390,7,28,162,6,11,425
3929,5449.962,5259.4,168124,1390,17,32,189,6,10,3350
3930,12700.037,16400.1,56314,1591,17,11,388,6,6,5600
3931,32689.1,10913.5,8851,1968,7,1,57,3,0,14300
3932,11344.5,9325.5,4387,1398,14,24,138,6,0,4100
3933,8700,7909,130052,1699,7,20,48,6,9,1850
3934,4447.11925,5640.9,141575,1598,7,32,277,6,12,2000
3936,4284,4460.9,176378,1598,7,19,23,6,13,1000
3937,9044,8475.1,103380,1390,7,27,228,6,8,2350
3938,15708,11528.4,18821,1197,17,7,150,6,1,5300
3939,11305,16806.7,40235,1199,7,25,20,6,3,2650
3940,1904,1882,172166,1360,17,6,103,6,13,400
3941,9520,15000,53561,1229,7,24,67,6,4,2300
3942,5474,5207.4,76833,1596,7,9,166,6,13,1750
3943,952,1602.4,175671,1198,7,27,203,6,11,425
3944,10472,12359.4,138762,1598,7,32,193,3,4,4150
3945,2352.94,8490.4,22876,2987,17,20,154,3,1,20500
3946,4128.331667,6789.7,5463,1199,7,6,104,6,0,5100
3947,35294.1,17621.1,5409,1968,17,1,56,3,0,13700
3949,4760,2653.2,120020,1364,17,24,138,6,11,1450
3950,9350,10500,136794,1598,8,24,76,3,4,3700
3951,4226.569565,5258.8,118123,1229,17,24,138,6,10,1450
3952,4998,3725.6,50949,1242,13,8,275,6,8,1350
3953,3689,1866.8,85327,1332,17,22,131,6,12,1000
3954,4284,5395.3,47138,1242,7,8,200,6,9,900
3955,3599.988,8300,82129,1198,7,27,203,6,9,1150
3957,4856.773077,6668.9,14138,1798,7,27,228,6,1,10400
3958,11305,8388.6,269208,4799,19,2,373,2,13,4100
3959,2799.98075,11000,206983,1997,17,25,28,3,11,1300
3960,3510.5,4030.4,161774,1896,14,28,161,3,11,1350
3961,4760,5175.1,127050,1798,17,9,167,6,12,1450
3963,6500.018,9278.8,135241,1796,7,24,77,2,9,1550
3964,17731,16500,63248,1956,8,24,205,3,5,6000
3965,2618,4213.3,179377,1461,14,7,233,3,10,1250
3966,5831,6191.1,61299,1388,13,9,174,6,9,2350
3967,3451,3986.3,96269,1299,7,9,164,6,11,850
3968,3451,4149.2,160685,1598,7,7,234,6,9,1050
3969,5000.023,13710.5,159018,1781,14,1,57,6,15,2750
3970,14200.032,15307.5,32666,1197,7,28,161,6,2,3950
3971,3570,3565.7,308002,1997,7,6,107,6,12,425
3973,5712,5986.5,83867,1598,7,31,135,6,13,1750
3974,10115,9572,58280,1796,17,20,155,6,13,3350
3975,7735,5912.1,23349,1149,17,7,314,6,2,2850
3976,5625,4593.7,187389,1998,7,23,370,6,15,1550
3977,4128.331667,4213.3,3909,1199,14,6,104,6,0,4650
3978,2610.2875,5230.7,13934,1398,14,24,67,6,0,4000
3979,7378,6722.7,264176,2967,8,1,60,3,14,3000
3980,3565.7,19911.5,10019,998,7,9,166,6,0,2050
3981,5950,9500,148218,1796,8,24,323,6,11,1850
3982,4462.5,5585.8,142971,1910,7,24,363,3,13,1050
3983,4900,9306.4,59750,1198,17,32,173,6,7,1150
3984,7140,7242.8,184699,2034,7,20,50,6,9,2000
3985,3808,5859.1,181837,1975,17,11,142,6,12,725
3986,6307,12184.9,62137,1397,7,25,19,6,9,1150
3987,2300.032,2405.3,215786,1390,17,32,283,6,15,675
3988,20210.1,7633.7,19092,1498,17,32,183,6,0,14400
3989,11344.5,2972.2,21731,1968,17,32,277,3,1,11000
3990,6829.511111,6529.7,92018,2000,7,9,222,3,2,6800
3991,2000.033,12605,116790,1798,21,19,45,6,15,1050
3992,8211,7563,56113,1242,8,9,164,6,8,2100
3993,3599.988,7500,144084,1242,17,8,275,6,11,1250
3994,11999.96,8942.2,24826,1197,8,28,299,6,2,6900
3995,7336.041333,11397.8,23526,2143,7,20,97,3,0,12300
3996,5474,5861.4,40698,1332,17,22,130,6,10,1450
3997,5831,4386.8,25184,999,7,29,171,6,9,1400
3998,5117,7479,71646,998,17,6,101,6,8,1400
3999,30252.1,29282.8,10999,1968,17,1,57,3,0,6500
4000,21182,37815.1,3975,998,7,9,164,6,1,3550
4002,5749.961,10361.7,88276,1242,17,30,334,6,7,2550
4003,2975,5868,211331,1870,0,26,316,3,12,425
4004,2856,2346,169692,1998,10,26,244,6,13,1550
4005,17850,12232.1,17442,1598,7,24,260,6,5,5900
4006,16541,14000,51882,1399,8,24,76,6,2,7100
4009,20672.3,9549,11657,1498,17,32,195,6,0,8100
4010,28441,9000,72579,1998,21,24,205,6,4,10200
4011,8225.01225,24716.8,175249,1995,17,2,5,3,10,3550
4012,14161,10207.8,41171,1197,17,32,284,6,3,7000
4013,3414.521875,13377.6,32620,2143,7,20,366,3,1,12600
4014,7506.147368,17587.2,19858,1598,0,32,193,3,1,7100
4015,3570,9600,211577,1560,7,9,164,3,9,450
4016,6664,10551.9,58588,1598,7,25,29,6,10,1600
4017,10055.5,7036.5,74576,1229,17,24,138,6,3,4750
4018,6100.059,3680.9,148234,1968,17,32,183,3,10,2600
4019,5999.98,5327,169352,1968,7,1,56,3,13,2100
4021,16600.5,19643,73259,1968,7,32,113,3,5,6000
4023,21554.6,19279.9,5963,1498,7,32,193,6,0,8200
4024,35378.2,11118.6,4208,1595,17,20,95,6,0,
4025,10115,13584.6,169255,3123,7,1,60,6,12,
4026,5771.5,3537.9,122694,1896,7,32,347,3,13,
4027,7378,14100,154432,1796,17,20,96,6,13,
4028,3094,2982.8,89137,1390,0,27,203,6,13,
4029,29155,21456.3,39181,1997,7,2,32,6,4,
4030,7506.147368,14202.6,20229,1984,7,32,193,6,1,
4031,32000,40407.4,186355,2987,7,20,95,3,5,
4032,3751.5,7016.1,26496,1968,14,32,278,3,1,
4033,4013.239,20952.4,22754,1498,7,32,183,6,1,
4034,3899.987,7332.3,77255,1339,17,10,210,6,13,
4035,4971.354545,4743.8,716,998,7,9,164,6,0,
4036,8925,8500,91087,1870,8,26,241,3,7,
4037,6290.444125,5074.7,65774,1242,17,9,164,6,6,
4038,11186,8583.7,28535,1328,17,30,212,6,7,
4039,5600.021,4788.1,145189,1781,7,32,264,6,10,
4040,34500.004,27644.5,39430,1984,7,1,54,6,3,
4042,3599.988,3974.6,98734,1149,17,26,124,6,10,
4043,2261,2485.9,369474,2401,17,33,359,3,16,
4045,3927,4184.1,187112,1248,7,24,139,3,10,
4046,6902,14200.2,85804,1364,17,24,138,6,10,
4047,6664,7770.2,265625,1796,7,20,97,6,14,
4049,4799.984,4099.6,136779,1198,18,32,284,6,9,
4050,8319.3,30000,176650,1997,17,9,196,3,5,
4051,3502.328667,19500,49682,1796,0,24,251,6,9,
4052,2058.82,6829.4,27186,1595,11,20,48,3,1,
4053,2699.991,3007.4,52853,1149,7,26,352,6,11,
4054,3699.948,6000,113663,1349,7,19,9,6,9,
4056,15708,11662.1,57560,1197,7,32,193,6,4,
4058,3565.7,3910.5,52,998,7,9,166,6,0,
4059,10238.1,5508.9,14946,1598,0,24,261,3,1,
4060,15126,11799.1,3490,1395,14,28,299,6,0,
4061,15273.1,8714.2,14715,1498,7,9,166,6,0,
4062,2755.092857,4980,24002,999,11,32,282,6,0,
4063,2261,10000,103846,1086,17,11,181,6,11,
4064,7616,6448.7,229120,1968,7,1,56,3,11,
4065,11305,10003.3,312972,2967,0,1,60,3,11,
4066,21848.7,14966.8,8418,1968,7,27,228,3,0,
4067,10350.025,9507,158768,1968,7,28,333,3,7,
4068,6621.84,2524.3,6949,1999,0,17,147,3,1,
4069,3570,6350,190240,1595,17,32,186,6,14,
4070,8092,14705.9,202506,2171,7,2,42,6,13,
4071,9800.007,8524.7,67822,1328,17,30,212,6,9,
4072,9302.988889,13340.1,120197,1968,0,1,61,3,4,
4073,15553.3,31000,231557,2143,7,20,95,3,7,
4074,7854,8792.2,70487,1198,14,32,282,6,8,
4075,11200.042,12002.6,72281,1197,7,32,189,6,5,
4076,5815.3872,5158,167341,1598,7,32,189,3,8,
4077,4700.5,7155.8,154920,1229,17,24,139,6,8,
4078,14285.7,9016.4,5580,999,17,28,300,6,0,
4079,17647.1,10781.3,14216,1353,14,11,384,6,0,
4081,12792.5,7172.5,195603,2231,17,31,84,3,6,
4082,5890.5,3343,112182,1198,7,32,284,6,8,
4083,3500.028,2436.5,180703,1975,7,11,142,6,11,
4084,6307,10784.4,195134,2496,17,1,56,3,15,
4085,2900.03,1770.3,155980,1560,7,9,166,3,11,
4086,12899.957,13411.3,11810,1995,7,2,8,3,6,
4087,5000.023,5893,50164,1149,7,7,314,6,8,
4088,4400.025,4101.4,152068,1598,7,24,76,6,10,
4089,3899.987,8000,151589,1598,0,7,314,6,7,
4090,8300.012,8603.3,31959,998,7,11,382,6,2,
4091,8000.013,9847.3,138818,1995,17,2,0,6,11,
4092,5900.7375,33613.4,301,1968,7,32,183,3,0,
4093,14899.99,13312.9,45079,1390,7,32,189,6,5,
4094,14161,10000,58413,1598,7,24,76,6,4,
4095,6366.5,5467.9,88223,1598,19,24,251,6,10,
4097,3510.5,6073.3,231366,1896,7,1,57,3,16,
4098,8270.5,9908,142123,2488,14,23,370,6,13,
4099,12138,12000,14500,1398,8,24,138,6,3,
4100,9500.008,16000.4,70569,1598,14,6,151,6,6,
4101,22999.963,12545.4,135301,1968,7,32,322,3,4,
4102,15950.046,16024.4,67986,1395,7,32,193,6,5,
4103,17400.061,16344.5,156869,1968,7,1,291,3,8,
4104,27132,27418.8,118037,4799,7,2,45,6,10,
4105,4522,12697.3,73482,1242,7,8,275,6,7,
4106,6895.178947,11421.4,17020,1399,7,24,76,6,0,
4107,3570,5000,95592,998,14,31,86,6,9,
4108,2292.5375,8650.1,11099,1197,17,23,294,6,0,
4109,2817.138,4288.4,129399,1595,7,32,186,6,14,
4110,10591,14285.7,43277,1498,17,20,88,6,10,
4111,6426,8403.4,139187,1390,17,32,183,6,12,
4112,6849.759,16806.7,75198,1198,21,23,253,6,6,
4113,33613.4,20411.8,9080,1991,14,20,95,6,0,
4114,8568,6117.8,91233,1390,7,32,173,6,12,
4115,19000.016,19860.8,19024,1498,19,9,100,6,2,
4116,7140,7416.1,101386,1396,7,11,384,6,6,
4117,17612,12807.1,160851,1995,7,2,372,3,7,
4118,10115,6851.9,175120,1995,17,2,8,3,8,
4119,6399.939,5805.4,179634,1598,7,28,268,6,10,
4120,18400.018,14978.4,48485,1598,7,21,141,6,6,
4121,18067.2,22137.8,17220,1968,7,32,193,3,1,
4122,7336.041333,4703.6,15096,1595,0,20,97,6,2,
4123,10115,10000,83341,1364,8,24,76,6,7,
4124,3153.5,3074.6,49258,999,17,15,280,6,11,
4126,10972.4426,10463.9,64673,1197,14,32,189,6,6,
4127,10900.043,7586.2,2030,1229,7,24,67,6,4,
4128,7641.057143,7838.1,8152,1598,14,14,302,3,1,
4129,4870.8,6146.4,11715,1199,7,6,151,6,1,
4130,1351,11403,15157,999,7,1,51,6,1,
4132,4700.024,5776.6,116432,1368,14,8,94,6,9,
4133,3499.055556,15824.6,11544,1968,7,1,55,3,0,
4134,3500.028,4371.6,129620,1198,7,32,283,6,11,
4135,3529.4,6097.9,156708,1560,14,6,91,3,6,
4136,5653.174333,11405.5,113586,1598,17,32,192,3,6,
4137,4426.528,5477.2,81616,1396,7,11,384,6,7,
4138,7973,15400,84932,1796,14,24,77,6,11,
4139,8200.052,10726.4,129594,875,17,8,39,6,5,
4140,11000.003,11738.7,19338,1398,7,24,138,6,2,
4141,10710,11813.3,126617,1984,7,1,56,6,13,
4142,11424,20000,86287,1798,21,27,160,6,8,
4143,17850,18960.3,119513,2400,14,33,359,3,6,
4144,8211,10658.4,132728,1390,8,32,185,6,8,
4146,6545,8860.1,107747,1368,14,0,258,6,9,
4147,7616,6473.5,51079,999,17,22,326,6,5,
4148,1666,1402.5,227258,1368,13,8,200,6,9,
4149,7700.014,10375.5,99512,1599,17,2,0,6,10,
4150,3272.5,3554.1,143735,1149,17,26,352,6,10,
4151,3284.419833,10014.8,105646,1992,17,20,48,3,11,
4152,3570,3201.5,151018,2198,17,24,362,6,14,
4153,6545,4131.3,63583,1206,7,4,327,6,4,
4154,6514.06,6105.1,143065,2496,14,1,60,3,16,
4155,11305,5982,88871,1390,17,32,191,6,6,
4156,4799.984,5456.6,192713,1995,7,2,32,3,8,
4158,4013.239,7267.1,21365,999,11,32,183,6,1,
4159,4799.984,4669.6,75469,1360,7,25,17,6,7,
4160,6500.018,20000,97917,1397,14,25,19,6,6,
4162,6200.019,7272,152952,1596,17,2,8,6,11,
4163,3733.3275,1975.3,210518,1560,7,9,166,3,13,
4164,7098.058333,14959.5,5027,1968,7,1,290,3,0,
4165,2700,5000,179873,1796,0,18,305,6,20,
4166,10591,3964.5,43180,1349,7,19,10,6,4,
4167,12011.3245,10106.5,100254,1582,17,15,118,3,4,
4168,14285.7,14166.4,7661,1395,7,28,300,6,0,
4169,7616,6448.7,229120,1968,7,1,56,3,11,
4170,5355,5891.6,110091,1198,7,32,282,6,9,
4171,17850,10277.8,57989,1395,8,1,54,6,5,
4174,7021,15000,135568,1390,8,32,186,6,10,
4176,9363.882143,8261.5,6924,1950,7,20,155,3,0,
4177,16541,31818.4,160653,1995,17,2,371,3,7,
4178,4998,3644.2,120140,1490,17,30,335,6,11,
4179,5117,4610.8,130210,1560,7,6,106,3,11,
4180,16806.7,8940.5,19626,1498,14,32,193,6,1,
4181,4299.946,4149.8,132604,1229,7,24,139,6,10,
4182,4950.043,8171.5,126737,1390,7,28,161,6,10,
4183,8550.031,779,103574,1595,10,28,269,6,7,
4184,20000,1515.1,18768,1498,14,32,193,6,0,
4186,6500.018,19690,126686,1992,0,20,88,3,11,
4187,3332,2554.8,50397,998,7,25,2,6,12,
4188,13804,14900,33346,1242,7,30,334,6,2,
4189,6782.448842,6990.5,125231,1390,17,32,183,6,9,
4190,6899.977,7816.4,197979,1598,7,32,189,3,7,
4191,13499.955,14015.7,35804,1586,7,30,334,6,2,
4192,4998,12000,108795,1388,8,9,164,6,10,
4193,3800.027,7611.6,139816,1390,17,32,186,6,14,
4194,7259,21008.4,226499,1997,14,9,166,3,6,
4196,7499.975,10809.2,94930,1999,14,9,166,6,10,
4197,14999.95,14407.3,21406,999,7,24,67,6,3,
4198,7499.975,3310.3,160061,1390,7,32,278,6,9,
4199,10950.023,6812.8,30318,1368,7,11,383,6,3,
4200,5900.02,8223,82947,1329,17,31,377,6,9,
4201,4499.985,3512.2,155204,1498,7,20,48,6,13,
4202,13447,21008.4,151761,1995,7,2,38,3,9,
4203,2160.857143,30000,18884,1395,7,28,299,6,0,
4206,2341.2655,11764.7,176870,1699,7,20,50,6,11,
4207,1708.007,3548.2,133468,1597,7,27,228,6,14,
4208,2799.951,5387.5,142206,998,7,6,101,6,12,
4209,2999.99,2485.9,145053,998,17,31,86,6,11,
4210,7199.976,5994.9,34450,998,7,11,382,6,4,
4211,4039.844512,5063.5,120420,1198,7,32,283,6,16,
4212,14042,10508.9,76832,1390,7,32,189,6,6,
4213,35504.2,15255.3,3379,2143,14,20,95,3,0,
4214,1899.954,10000,103846,1086,17,11,181,6,11,
4215,3570,7647.1,82619,1686,7,24,76,3,14,
4216,2320.5,3812.4,107213,1598,14,31,135,6,17,
4217,27310.9,20330.4,14493,1595,17,20,96,6,0,
4218,16065,12553.7,64863,1364,17,24,81,6,4,
4219,7534.247,8461.1,181079,2993,0,2,32,3,10,
4220,13090,9343.8,58602,1197,7,28,162,6,3,
4221,3689,4878,246102,998,14,31,86,6,9,
4222,6069,5345,102713,1596,17,9,169,6,10,
4223,4403,14360,179105,1248,16,24,138,3,10,
4224,4046,5054.8,144473,1390,7,27,203,6,11,
4225,5799.941,4155.1,84439,1596,17,9,166,6,9,
4226,8500.051,6851.9,175120,1995,17,2,8,3,8,
4227,19201.7,6110.7,163429,2993,10,2,373,3,7,
4228,5399.982,6501,225969,1995,7,2,32,3,12,
4229,12400.038,17721.9,143765,2996,7,2,32,6,12,
4230,3349.969,3862.4,159469,1991,14,4,223,3,10,
4231,37352.9,13133,5270,1991,7,20,95,6,0,
4233,3683.466667,3127.3,9347,1398,7,24,138,6,0,
4234,5999.98,12900,179334,1896,17,1,55,3,13,
4235,9800.007,8524.7,67822,1328,17,30,212,6,9,
4236,8000.013,9847.3,138818,1995,17,2,0,6,11,
4237,5050.003,8403.4,227388,1968,17,1,54,3,13,
4238,9831.9,8933.5,178,999,17,32,355,6,0,
4239,9611.341667,6925.8,6727,1498,7,32,193,6,0,
4240,3499.055556,8425,11993,1968,17,1,55,3,0,
4241,2941.183333,21131.7,8903,1582,0,11,384,3,0,
4242,3965.5917,4466.1,171483,1199,0,32,284,3,7,
4243,2160.857143,5548.1,21094,999,7,28,299,6,0,
4245,20825,16903.4,78676,1796,0,20,95,6,6,
4246,13804,25210.1,79673,1596,7,9,166,6,6,
4247,26180,50000,2768,1395,7,27,228,6,1,
4248,7378,5732,125062,2171,7,2,44,6,14,
4250,6961.5,6400.6,100462,1596,17,9,166,6,8,
4251,8665.027778,6031.5,26474,1995,7,11,350,3,0,
4252,11344.5,27363.9,33251,1598,7,24,76,3,1,
4254,8699.971,6665.2,166081,2494,7,2,32,6,14,
4255,23529.4,11958.5,6039,1968,14,32,193,3,0,
4256,12852,14533.7,99775,1997,7,23,295,6,7,
4257,8312.784667,17700,145356,1968,7,32,189,3,7,
4258,3599.988,9845,121738,1368,14,8,200,6,11,
4261,7950.033,14924.2,94031,1591,7,11,384,6,8,
4263,31638.53,22341.6,29096,1395,0,27,228,6,1,
4265,5500.061,4809.1,85528,1229,17,24,138,6,8,
4266,5000.023,9900,180653,1796,7,24,76,2,10,
4267,2325.022,1840.8,100451,998,0,6,101,6,12,
4268,10250.065,17000,177016,2987,7,14,197,3,11,
4270,7350.035,3073.2,194437,2521,7,33,359,6,10,
4271,3800.027,8911.7,141778,1992,7,20,50,3,12,
4272,11999.96,10399.2,27727,1197,7,28,161,6,3,
4273,4460.575,6701.6,24088,998,17,9,164,6,1,
4274,3899.987,4007.2,95231,1388,7,9,164,6,10,
4275,14042,9215.7,103988,1968,8,32,277,3,5,
4276,7973,8559,73508,1386,14,23,267,6,6,
4277,17500.021,10756.1,21951,1197,21,32,282,6,2,
4278,8925,9500,80240,1398,8,24,138,6,5,
4279,10650.5,11036.6,194150,2148,7,20,95,3,9,
4280,8330,10900,86542,1596,14,9,166,6,9,
4281,2023,5042,235316,1242,17,8,275,6,9,
4283,16481.5,14001.8,9657,1197,7,28,162,6,1,
4284,14637,15000,14218,1364,8,24,138,6,1,
4285,19397,13000,40997,1364,8,24,260,6,3,
4286,7735,14000,158747,2698,7,1,61,3,13,
4287,3490.032,4914.1,129481,1198,14,32,283,6,10,
4288,9611.341667,7706.9,7358,1598,17,32,193,3,0,
4289,6895.178947,5574.5,12679,1399,17,24,76,6,0,
4290,7199.976,12252.1,60792,1399,17,9,164,3,7,
4291,2610.2875,4369.3,7685,1229,17,24,67,6,0,
4292,15400.028,20200,98264,1995,7,2,371,3,6,
4293,7735,4268.7,55802,996,14,24,68,6,4,
4294,10353,8624.6,44557,1248,14,11,382,6,3,
4295,7616,5486,55964,1198,14,32,283,6,9,
4296,11305,20000,38305,1397,8,25,20,6,6,
4297,2899.9705,7126.1,154272,1560,7,2,255,3,10,
4298,2618,1641.7,163332,1198,0,32,283,6,14,
4299,8900,9156.2,103619,1995,7,26,221,3,7,
4300,4641,9473.6,305498,2967,7,32,279,3,13,
4301,13209,12015.1,32215,999,7,28,162,6,3,
4302,2000.033,8000,107346,1468,7,22,130,6,12,
4303,3250.009,9919,138184,1587,14,25,15,6,11,
4304,5799.941,5018.4,156948,1896,17,28,268,3,8,
4305,9500.008,15283.7,88889,2035,17,20,88,6,11,
4306,5300.022,9066.6,50049,1242,7,9,164,6,7,
4308,5699.981,6313.7,146592,1598,7,21,134,6,15,
4309,7249.956,9232.6,182578,1896,7,1,55,3,11,
4312,2755.092857,8301.5,13695,999,0,32,282,6,0,
4313,4886.86125,19435.7,6637,1560,7,6,106,3,0,
4314,10948,11000,106503,1362,8,24,76,6,6,
4315,14280,12771.3,58939,1560,7,6,91,3,4,
4316,4403,5297.3,58181,1242,7,8,275,6,9,
4317,11305,12466,23250,1229,7,24,67,6,4,
4318,12700.037,16400.1,56314,1591,17,11,388,6,6,
4319,5831,5953.7,60990,1364,7,24,76,6,12,
4320,6664,7036.1,73856,998,7,31,86,6,4,
4321,18613.5,10683.3,22426,1968,7,32,193,3,1,
4322,8600.011,10814.2,13055,1595,17,32,186,6,10,
4323,4013.239,5211.3,24682,1968,0,32,183,3,1,
4324,2737,3207.5,215385,1896,7,32,184,3,12,
4325,7497,8927.9,52231,998,14,31,377,6,6,
4326,4275.7295,3471.6,183944,1796,7,2,32,6,14,
4327,3299.989,4502.4,153824,1596,14,9,164,6,11,
4328,13999.993,14157.9,58670,1598,17,32,347,3,6,
4331,4971.354545,2867.8,11470,998,14,9,164,6,0,
4332,16541,10336.9,206596,2993,8,2,35,3,7,
4335,19968.795,9450.1,71487,1499,8,2,256,6,3,
4336,3299.989,5462.2,254134,1968,14,22,201,3,12,
4337,5699.981,4313,20999,1198,7,32,283,6,9,
4338,6783,9938.4,87784,1388,7,9,164,6,9,
4339,5117,4802.6,76802,1198,7,32,283,6,9,
4340,4522,5746.4,219466,1896,17,32,186,3,13,
4341,8500,18291.3,57404,1229,7,24,138,6,3,
4342,4700.5,5889.8,101728,1242,17,9,164,6,10,
4343,5355,12605,55652,1360,7,6,103,6,11,
4344,6304.382,5671.7,60704,1149,17,26,127,6,7,
4345,6302.5,10988.8,105293,1798,7,33,357,6,9,
4346,23700.04,20477.8,28898,1395,21,32,343,6,2,
4348,11662,10185.9,83473,1197,7,32,189,6,6,
4349,7021,6747.5,94704,1242,7,24,68,6,7,
4350,2856,5798,182214,1598,7,32,188,6,13,
4351,2999.99,4034.6,200945,1390,7,32,183,6,14,
4352,2399.707692,4399.5,22638,1461,17,26,316,3,0,
4353,3258.329083,6890.8,84937,1368,7,8,200,6,9,
4354,5345.718,4270.2,190402,1995,8,31,301,3,15,
4355,7587.90119,7249.3,78435,1997,7,9,180,3,2,
4357,13109.2,11945.7,14150,999,0,32,282,6,0,
4358,26596.6,13022,3443,1395,7,32,277,6,0,
4359,34000,29755.8,33045,1968,17,32,322,3,2,
4360,5449.962,7676.9,72363,1364,0,24,76,6,9,
4361,14399,14210.3,51552,1596,7,9,166,6,6,
4362,5600.021,5689.8,104113,1997,0,26,224,6,10,
4363,11483.5,12988.9,9104,999,7,7,315,6,0,
4364,4165,5092.6,205676,1992,7,20,50,3,11,
4365,4284,3557.1,106721,1388,7,19,9,6,13,
4366,19040,9057.7,25040,1395,8,27,229,6,3,
4367,3332,2150.9,102927,1388,7,9,174,6,15,
4368,4950.043,10842.1,120937,1390,14,32,188,6,11,
4369,10499.965,7781.6,91335,1197,7,32,90,6,5,
4370,4641,7193.3,72767,1390,7,28,161,6,11,
4371,10000.046,40000,72337,1968,14,1,54,3,9,
4372,6249.999,4061.3,63973,1242,7,9,164,6,7,
4374,5714.28,19274,8732,1395,7,28,300,6,0,
4375,25585,6500,21018,1395,8,28,268,6,1,
4376,6500.018,14394.5,272834,2967,7,1,60,3,12,
4377,6435.004333,6181.3,44732,1149,17,26,128,6,4,
4378,15172.5,14000,8779,1398,8,24,138,6,1,
4379,9400.048,8111.1,162358,2497,17,2,38,6,12,
4380,4044.5125,6832.7,35245,1248,7,11,383,6,6,
4381,6895.178947,5448.3,7351,1399,7,24,76,6,0,
4383,5771.5,10504.2,187051,1896,7,32,186,3,12,
4384,6899.977,7472.1,104938,1699,7,20,48,6,11,
4385,10591,5772.9,103667,1396,7,15,118,6,5,
4386,3805.528571,1653.8,10609,1497,17,31,377,5,0,
4387,5058.333333,4050.4,10887,898,14,23,253,6,0,
4388,3150.049,6320.9,108896,1240,7,23,253,6,11,
4389,4400.025,3289.6,23126,1086,7,11,382,6,8,
4390,4299.946,3561.8,138896,1560,7,25,17,3,8,
4391,10000.046,6210.3,43892,1388,17,9,89,6,5,
4392,3148.994118,6932.9,8202,1498,7,9,169,6,0,
4393,3739.5,7888.2,232101,2148,17,20,155,3,14,
4394,3629.5,4994.6,115400,1149,7,26,353,6,7,
4395,16092.4,19045.2,12142,999,7,32,183,6,0,
